path,control_profile,apply_safety_filter_to_final_control,apply_safety_filter_to_nominal_trajectory,apply_safety_filter_to_samples,cost_from_obstacles_or_BRT,mppi_samples,mppi_horizon,mppi_temperature,mppi_angvel_control_noise_mean,mppi_angvel_control_noise_stddev,mppi_initial_control_is_mean,save_samples,episode_id,init_state,goal_state,goal_state_threshold,timestep,trial_max_duration,brt_filename,safety_filter_type,safety_filter_value_threshold,dynamics_name,state_dim,state_labels,control_dim,control_labels,dynamics_linvel,dynamics_angvel_min,dynamics_angvel_max,Phi_terminal_state_cost_weights,Q_running_state_cost_weights,action_cost_weights,crashed,goal_reached,time_elapsed,total_cost,terminal_state,control_compute_time_avg,control_compute_time_std,relative_cost
experiments_oct_1/exp_samples-1000_ep-060_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,1000,25,5.0,0.0,8.0,False,True,60,"(3.097327, -4.119597, 3.067582)","(3.303002, 2.054589, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,1.98,1960.51439,"(3.3367045532063786, 1.9618616328845655, 1.8347531867854965)",False,False,1.0208015650988627
experiments_oct_1/exp_samples-1000_ep-060_control-2,Filtered MPPI with obstacle costs,True,False,False,obs,1000,25,5.0,0.0,8.0,False,True,60,"(3.097327, -4.119597, 3.067582)","(3.303002, 2.054589, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,1.98,1919.46393,"(3.368338046760108, 2.0426989415938217, 1.6517887323469562)",False,False,0.9994273920605161
experiments_oct_1/exp_samples-1000_ep-060_control-3,Filtered MPPI with BRT costs,True,False,False,brt,1000,25,5.0,0.0,8.0,False,True,60,"(3.097327, -4.119597, 3.067582)","(3.303002, 2.054589, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,1.98,1960.51439,"(3.3367045532063786, 1.9618616328845655, 1.8347531867854965)",False,False,1.0208015650988627
experiments_oct_1/exp_samples-1000_ep-060_control-4,Sample-safe MPPI (our method),True,False,True,obs,1000,25,5.0,0.0,8.0,False,True,60,"(3.097327, -4.119597, 3.067582)","(3.303002, 2.054589, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,1.98,1920.56366,"(3.3695614657159023, 1.9900002234283694, 1.7647404815821455)",False,False,1.0
experiments_oct_1/exp_samples-1000_ep-061_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,1000,25,5.0,0.0,8.0,False,True,61,"(-3.321176, -3.769192, 2.820912)","(3.824027, 1.513414, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,True,False,0.68,3015.96468,"(-5.037834319347584, -1.894819182618667, 2.597753187096238)",False,False,
experiments_oct_1/exp_samples-1000_ep-061_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,1000,25,5.0,0.0,8.0,False,True,61,"(-3.321176, -3.769192, 2.820912)","(3.824027, 1.513414, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,True,False,0.52,22616.51309,"(-5.018474844763429, -4.1639751341883215, -2.0790277940239825)",False,False,
experiments_oct_1/exp_samples-1000_ep-061_control-2,Filtered MPPI with obstacle costs,True,False,False,obs,1000,25,5.0,0.0,8.0,False,True,61,"(-3.321176, -3.769192, 2.820912)","(3.824027, 1.513414, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,3.38,8965.04198,"(3.757084924507784, 1.4473105896178384, 0.8390604312322316)",False,False,
experiments_oct_1/exp_samples-1000_ep-061_control-3,Filtered MPPI with BRT costs,True,False,False,brt,1000,25,5.0,0.0,8.0,False,True,61,"(-3.321176, -3.769192, 2.820912)","(3.824027, 1.513414, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,3.42,9181.18992,"(3.8243779457552023, 1.4565816815174355, 0.7257004725494016)",False,False,
experiments_oct_1/exp_samples-1000_ep-061_control-4,Sample-safe MPPI (our method),True,False,True,obs,1000,25,5.0,0.0,8.0,False,True,61,"(-3.321176, -3.769192, 2.820912)","(3.824027, 1.513414, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,3.38,8889.54823,"(3.77894435381215, 1.450949940327675, 0.7522212371681212)",False,False,
experiments_oct_1/exp_samples-1000_ep-062_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,1000,25,5.0,0.0,8.0,False,True,62,"(3.335834, 1.927707, -0.070789)","(3.33781, -3.210595, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,2.7600000000000002,3484.82841,"(3.376792866661626, -3.1608589179868916, -2.187320845982538)",False,False,0.9659501816585784
experiments_oct_1/exp_samples-1000_ep-062_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,1000,25,5.0,0.0,8.0,False,True,62,"(3.335834, 1.927707, -0.070789)","(3.33781, -3.210595, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,4.92,9415.8041,"(3.327103462760664, -3.1195379312887717, -1.3190762144036996)",False,False,2.6099413258791087
experiments_oct_1/exp_samples-1000_ep-062_control-2,Filtered MPPI with obstacle costs,True,False,False,obs,1000,25,5.0,0.0,8.0,False,True,62,"(3.335834, 1.927707, -0.070789)","(3.33781, -3.210595, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,2.7600000000000002,3484.82841,"(3.376792866661626, -3.1608589179868916, -2.187320845982538)",False,False,0.9659501816585784
experiments_oct_1/exp_samples-1000_ep-062_control-3,Filtered MPPI with BRT costs,True,False,False,brt,1000,25,5.0,0.0,8.0,False,True,62,"(3.335834, 1.927707, -0.070789)","(3.33781, -3.210595, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,4.92,9415.8041,"(3.327103462760664, -3.1195379312887717, -1.3190762144036996)",False,False,2.6099413258791087
experiments_oct_1/exp_samples-1000_ep-062_control-4,Sample-safe MPPI (our method),True,False,True,obs,1000,25,5.0,0.0,8.0,False,True,62,"(3.335834, 1.927707, -0.070789)","(3.33781, -3.210595, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,2.88,3607.66888,"(3.360242339041052, -3.1826461112315982, -2.341278443196849)",False,False,1.0
experiments_oct_1/exp_samples-1000_ep-063_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,1000,25,5.0,0.0,8.0,False,True,63,"(3.619739, 2.107446, 2.855863)","(3.376615, -4.15413, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,3.34,5741.94108,"(3.3134297244517845, -4.200652186642814, -0.053818834471541344)",False,False,1.0025773346451456
experiments_oct_1/exp_samples-1000_ep-063_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,1000,25,5.0,0.0,8.0,False,True,63,"(3.619739, 2.107446, 2.855863)","(3.376615, -4.15413, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,3.34,5815.50704,"(3.2926161059289134, -4.159541671631173, 0.2541579667248559)",False,False,1.0154223922780625
experiments_oct_1/exp_samples-1000_ep-063_control-2,Filtered MPPI with obstacle costs,True,False,False,obs,1000,25,5.0,0.0,8.0,False,True,63,"(3.619739, 2.107446, 2.855863)","(3.376615, -4.15413, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,3.36,5789.76855,"(3.326928867827385, -4.200672377715739, -0.06440674119005152)",False,False,1.0109282976256682
experiments_oct_1/exp_samples-1000_ep-063_control-3,Filtered MPPI with BRT costs,True,False,False,brt,1000,25,5.0,0.0,8.0,False,True,63,"(3.619739, 2.107446, 2.855863)","(3.376615, -4.15413, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,3.34,5815.50704,"(3.2926161059289134, -4.159541671631173, 0.2541579667248559)",False,False,1.0154223922780625
experiments_oct_1/exp_samples-1000_ep-063_control-4,Sample-safe MPPI (our method),True,False,True,obs,1000,25,5.0,0.0,8.0,False,True,63,"(3.619739, 2.107446, 2.855863)","(3.376615, -4.15413, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,3.38,5727.18022,"(3.3429940809041727, -4.19823900410268, 0.009909022930514322)",False,False,1.0
experiments_oct_1/exp_samples-1000_ep-064_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,1000,25,5.0,0.0,8.0,False,True,64,"(3.821671, -2.636352, 0.435449)","(1.442508, 3.765997, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,4.92,3094.11033,"(1.393182275846929, 3.848247599396955, -1.0842958047133235)",False,False,1.5541091732910175
experiments_oct_1/exp_samples-1000_ep-064_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,1000,25,5.0,0.0,8.0,False,True,64,"(3.821671, -2.636352, 0.435449)","(1.442508, 3.765997, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,5.44,3950.28047,"(1.4988804989659217, 3.7742720202581688, 2.4997899548030738)",False,False,1.984146155350366
experiments_oct_1/exp_samples-1000_ep-064_control-2,Filtered MPPI with obstacle costs,True,False,False,obs,1000,25,5.0,0.0,8.0,False,True,64,"(3.821671, -2.636352, 0.435449)","(1.442508, 3.765997, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,4.5600000000000005,2800.61124,"(1.4829571141610784, 3.722308595955409, 2.7880020521035878)",False,False,1.4066905037952968
experiments_oct_1/exp_samples-1000_ep-064_control-3,Filtered MPPI with BRT costs,True,False,False,brt,1000,25,5.0,0.0,8.0,False,True,64,"(3.821671, -2.636352, 0.435449)","(1.442508, 3.765997, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,5.44,3950.28047,"(1.4988804989659217, 3.7742720202581688, 2.4997899548030738)",False,False,1.984146155350366
experiments_oct_1/exp_samples-1000_ep-064_control-4,Sample-safe MPPI (our method),True,False,True,obs,1000,25,5.0,0.0,8.0,False,True,64,"(3.821671, -2.636352, 0.435449)","(1.442508, 3.765997, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,2.38,1990.92212,"(1.3541502340187672, 3.810719432464845, -0.19541089134445677)",False,False,1.0
experiments_oct_1/exp_samples-1000_ep-065_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,1000,25,5.0,0.0,8.0,False,True,65,"(3.563686, -0.402349, -0.401515)","(1.091342, 4.095688, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,2.98,3838.67693,"(1.0200451463562772, 4.10816360623969, 0.6117088718765338)",False,False,0.946733543462567
experiments_oct_1/exp_samples-1000_ep-065_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,1000,25,5.0,0.0,8.0,False,True,65,"(3.563686, -0.402349, -0.401515)","(1.091342, 4.095688, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,3.36,4695.25283,"(1.0180278324272631, 4.030799117042348, 0.1147860455844727)",False,False,1.157991003217493
experiments_oct_1/exp_samples-1000_ep-065_control-2,Filtered MPPI with obstacle costs,True,False,False,obs,1000,25,5.0,0.0,8.0,False,True,65,"(3.563686, -0.402349, -0.401515)","(1.091342, 4.095688, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,2.98,3839.37244,"(1.0521260782725996, 4.038781333761999, 0.1125577755492122)",False,False,0.9469050772120388
experiments_oct_1/exp_samples-1000_ep-065_control-3,Filtered MPPI with BRT costs,True,False,False,brt,1000,25,5.0,0.0,8.0,False,True,65,"(3.563686, -0.402349, -0.401515)","(1.091342, 4.095688, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,3.36,4695.25283,"(1.0180278324272631, 4.030799117042348, 0.1147860455844727)",False,False,1.157991003217493
experiments_oct_1/exp_samples-1000_ep-065_control-4,Sample-safe MPPI (our method),True,False,True,obs,1000,25,5.0,0.0,8.0,False,True,65,"(3.563686, -0.402349, -0.401515)","(1.091342, 4.095688, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,3.08,4054.65398,"(1.006183047005165, 4.075767399023109, 0.07407650234926688)",False,False,1.0
experiments_oct_1/exp_samples-1000_ep-066_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,1000,25,5.0,0.0,8.0,False,True,66,"(-4.007448, -3.892213, -0.521949)","(3.23282, -4.016856, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,2.44,2318.44064,"(3.2411122603463034, -3.98354624863405, -1.6139219926494224)",False,False,0.9925550769363971
experiments_oct_1/exp_samples-1000_ep-066_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,1000,25,5.0,0.0,8.0,False,True,66,"(-4.007448, -3.892213, -0.521949)","(3.23282, -4.016856, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,2.46,2367.3477,"(3.2665310478457728, -3.9770100474425734, -1.6571906003420598)",False,False,1.013492835645213
experiments_oct_1/exp_samples-1000_ep-066_control-2,Filtered MPPI with obstacle costs,True,False,False,obs,1000,25,5.0,0.0,8.0,False,True,66,"(-4.007448, -3.892213, -0.521949)","(3.23282, -4.016856, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,2.46,2378.14134,"(3.259367540207262, -3.9260049159413524, -1.764734245008476)",False,False,1.018113735570701
experiments_oct_1/exp_samples-1000_ep-066_control-3,Filtered MPPI with BRT costs,True,False,False,brt,1000,25,5.0,0.0,8.0,False,True,66,"(-4.007448, -3.892213, -0.521949)","(3.23282, -4.016856, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,2.46,2367.3477,"(3.2665310478457728, -3.9770100474425734, -1.6571906003420598)",False,False,1.013492835645213
experiments_oct_1/exp_samples-1000_ep-066_control-4,Sample-safe MPPI (our method),True,False,True,obs,1000,25,5.0,0.0,8.0,False,True,66,"(-4.007448, -3.892213, -0.521949)","(3.23282, -4.016856, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,2.46,2335.83072,"(3.231513218718315, -3.9566451788013257, -1.6899734133993636)",False,False,1.0
experiments_oct_1/exp_samples-1000_ep-067_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,1000,25,5.0,0.0,8.0,False,True,67,"(2.305572, 3.424353, -0.769714)","(3.562243, -2.792083, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,1.68,1291.77888,"(3.613395049758745, -2.753580057901208, -2.0785780680983477)",False,False,0.994432327323391
experiments_oct_1/exp_samples-1000_ep-067_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,1000,25,5.0,0.0,8.0,False,True,67,"(2.305572, 3.424353, -0.769714)","(3.562243, -2.792083, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,1.7,1297.94253,"(3.600618364331057, -2.7896561650096103, -2.153733214495544)",False,False,0.9991772050336589
experiments_oct_1/exp_samples-1000_ep-067_control-2,Filtered MPPI with obstacle costs,True,False,False,obs,1000,25,5.0,0.0,8.0,False,True,67,"(2.305572, 3.424353, -0.769714)","(3.562243, -2.792083, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,1.7,1308.09217,"(3.6492602680234394, -2.7477012333151625, -2.3139656950627816)",False,False,1.0069905624766096
experiments_oct_1/exp_samples-1000_ep-067_control-3,Filtered MPPI with BRT costs,True,False,False,brt,1000,25,5.0,0.0,8.0,False,True,67,"(2.305572, 3.424353, -0.769714)","(3.562243, -2.792083, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,1.7,1297.94253,"(3.600618364331057, -2.7896561650096103, -2.153733214495544)",False,False,0.9991772050336589
experiments_oct_1/exp_samples-1000_ep-067_control-4,Sample-safe MPPI (our method),True,False,True,obs,1000,25,5.0,0.0,8.0,False,True,67,"(2.305572, 3.424353, -0.769714)","(3.562243, -2.792083, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,1.68,1299.01135,"(3.6100810889035895, -2.7133431158035077, -2.1454280068552647)",False,False,1.0
experiments_oct_1/exp_samples-1000_ep-068_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,1000,25,5.0,0.0,8.0,False,True,68,"(4.027808, -2.857974, 0.267294)","(1.232118, 3.704186, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,4.96,3361.7823,"(1.2155593220962146, 3.7392303201442547, -1.3221162974103773)",False,False,
experiments_oct_1/exp_samples-1000_ep-068_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,1000,25,5.0,0.0,8.0,False,True,68,"(4.027808, -2.857974, 0.267294)","(1.232118, 3.704186, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,False,14.98,13067.13901,"(3.1560646840838853, 2.392823595661067, 2.2583490476201735)",False,False,
experiments_oct_1/exp_samples-1000_ep-068_control-2,Filtered MPPI with obstacle costs,True,False,False,obs,1000,25,5.0,0.0,8.0,False,True,68,"(4.027808, -2.857974, 0.267294)","(1.232118, 3.704186, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,4.62,3119.46529,"(1.29318267239249, 3.7200468738026657, 2.9212191900248055)",False,False,
experiments_oct_1/exp_samples-1000_ep-068_control-3,Filtered MPPI with BRT costs,True,False,False,brt,1000,25,5.0,0.0,8.0,False,True,68,"(4.027808, -2.857974, 0.267294)","(1.232118, 3.704186, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,False,14.98,13067.13901,"(3.1560646840838853, 2.392823595661067, 2.2583490476201735)",False,False,
experiments_oct_1/exp_samples-1000_ep-068_control-4,Sample-safe MPPI (our method),True,False,True,obs,1000,25,5.0,0.0,8.0,False,True,68,"(4.027808, -2.857974, 0.267294)","(1.232118, 3.704186, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,2.36,2246.55601,"(1.1955928421546718, 3.7663891392478717, 0.0687959511293168)",False,False,
experiments_oct_1/exp_samples-1000_ep-069_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,1000,25,5.0,0.0,8.0,False,True,69,"(2.561162, 3.48935, -0.900048)","(3.762657, -2.554636, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,1.6,1137.83422,"(3.8231212335662375, -2.538717462705282, -2.020641251188965)",False,False,1.001759691434191
experiments_oct_1/exp_samples-1000_ep-069_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,1000,25,5.0,0.0,8.0,False,True,69,"(2.561162, 3.48935, -0.900048)","(3.762657, -2.554636, 0.0)",0.1,0.02,15.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",4.0,-6.0,6.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,1.6,1151.61699,"(3.8214507274900127, -2.5085138632328623, -2.0375324658608704)",False,False,1.0138941686538236
