path,control_profile,apply_safety_filter_to_final_control,apply_safety_filter_to_nominal_trajectory,apply_safety_filter_to_samples,cost_from_obstacles_or_BRT,mppi_samples,mppi_horizon,mppi_temperature,mppi_angvel_control_noise_mean,mppi_angvel_control_noise_stddev,mppi_initial_control_is_mean,save_samples,episode_id,init_state,goal_state,goal_state_threshold,timestep,trial_max_duration,brt_filename,safety_filter_type,safety_filter_value_threshold,dynamics_name,state_dim,state_labels,control_dim,control_labels,dynamics_linvel,dynamics_angvel_min,dynamics_angvel_max,Phi_terminal_state_cost_weights,Q_running_state_cost_weights,action_cost_weights,crashed,goal_reached,time_elapsed,total_cost,terminal_state,control_compute_time_avg,control_compute_time_std,relative_cost
experiments_nov_6_no_lookahead/exp_samples-0060_ep-006_control-5,Sample-safe MPPI (our method),True,False,True,obs,60,50,5.0,0.0,4.0,False,False,6,"(3.905899, -2.177434, 0.887898)","(-2.122111, -4.203732, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,4.6000000000000005,5582.34269,"(-2.0568736049632648, -4.185418884805515, -2.123007603080543)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-007_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,60,50,5.0,0.0,4.0,False,False,7,"(0.651467, -4.162446, 0.683753)","(1.060588, 3.963682, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,True,False,3.36,4754.89257,"(1.6531906987691503, 2.4113249705308966, 1.1570514927117328)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-007_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,60,50,5.0,0.0,4.0,False,False,7,"(0.651467, -4.162446, 0.683753)","(1.060588, 3.963682, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,False,19.98,25228.40474,"(0.26222300718004987, -1.2676949661279286, -0.02600714884155053)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-007_control-2,Filtered MPPI with obstacle costs,True,False,False,obs,60,50,5.0,0.0,4.0,False,False,7,"(0.651467, -4.162446, 0.683753)","(1.060588, 3.963682, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,11.0,7284.61827,"(1.120215964638392, 3.9150452438181738, 2.7956819726012663)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-007_control-3,Filtered MPPI with BRT costs,True,False,False,brt,60,50,5.0,0.0,4.0,False,False,7,"(0.651467, -4.162446, 0.683753)","(1.060588, 3.963682, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,False,19.98,25228.40474,"(0.26222300718004987, -1.2676949661279286, -0.02600714884155053)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-007_control-4,Shield MPPI,False,False,False,shield,60,50,5.0,0.0,4.0,False,False,7,"(0.651467, -4.162446, 0.683753)","(1.060588, 3.963682, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,19.080000000000002,39502.6,"(1.0167033241897427, 3.8813160251410364, 0.101803304981392)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-007_control-5,Sample-safe MPPI (our method),True,False,True,obs,60,50,5.0,0.0,4.0,False,False,7,"(0.651467, -4.162446, 0.683753)","(1.060588, 3.963682, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,4.76,4952.34578,"(1.006880016938899, 4.0364618645267285, 0.1752419149602309)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-008_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,60,50,5.0,0.0,4.0,False,False,8,"(1.307642, 4.036694, 2.687617)","(1.345402, -3.409916, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,True,False,1.52,5338.81822,"(-1.518213401102426, 4.942073238877566, 3.0934935704352373)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-008_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,60,50,5.0,0.0,4.0,False,False,8,"(1.307642, 4.036694, 2.687617)","(1.345402, -3.409916, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,12.94,37884.05405,"(1.371793752545759, -3.3296337532720015, -1.3511801892336301)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-008_control-2,Filtered MPPI with obstacle costs,True,False,False,obs,60,50,5.0,0.0,4.0,False,False,8,"(1.307642, 4.036694, 2.687617)","(1.345402, -3.409916, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,5.7,9745.86334,"(1.3463579309088425, -3.3215576832163407, -1.4993946834027747)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-008_control-3,Filtered MPPI with BRT costs,True,False,False,brt,60,50,5.0,0.0,4.0,False,False,8,"(1.307642, 4.036694, 2.687617)","(1.345402, -3.409916, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,False,19.98,94483.52936,"(0.697119368851072, -1.8034878833074253, 0.016124909263866005)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-008_control-4,Shield MPPI,False,False,False,shield,60,50,5.0,0.0,4.0,False,False,8,"(1.307642, 4.036694, 2.687617)","(1.345402, -3.409916, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,12.76,18479.55616,"(1.3575857478127613, -3.3255027248413804, -1.5043077182873341)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-008_control-5,Sample-safe MPPI (our method),True,False,True,obs,60,50,5.0,0.0,4.0,False,False,8,"(1.307642, 4.036694, 2.687617)","(1.345402, -3.409916, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,4.86,5577.84544,"(1.375672927814805, -3.33546076745954, -1.830252725852214)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-009_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,60,50,5.0,0.0,4.0,False,False,9,"(0.143676, 3.531251, -2.146967)","(3.340227, -2.753092, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,True,False,3.08,9993.26613,"(-4.909831148829514, 0.8293257337628652, -1.3282411524741937)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-009_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,60,50,5.0,0.0,4.0,False,False,9,"(0.143676, 3.531251, -2.146967)","(3.340227, -2.753092, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,7.5,45984.24564,"(3.333428118431948, -2.657014543652313, -0.723454698028382)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-009_control-2,Filtered MPPI with obstacle costs,True,False,False,obs,60,50,5.0,0.0,4.0,False,False,9,"(0.143676, 3.531251, -2.146967)","(3.340227, -2.753092, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,False,19.98,7421.40559,"(4.026523269496346, -3.055875989707028, 2.064068396282118)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-009_control-3,Filtered MPPI with BRT costs,True,False,False,brt,60,50,5.0,0.0,4.0,False,False,9,"(0.143676, 3.531251, -2.146967)","(3.340227, -2.753092, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,7.32,35094.6056,"(3.326414291039135, -2.674200928067022, -0.5741983378118221)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-009_control-4,Shield MPPI,False,False,False,shield,60,50,5.0,0.0,4.0,False,False,9,"(0.143676, 3.531251, -2.146967)","(3.340227, -2.753092, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,11.46,17830.77097,"(3.342215370321644, -2.6780425781439408, -0.7120497890255839)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-009_control-5,Sample-safe MPPI (our method),True,False,True,obs,60,50,5.0,0.0,4.0,False,False,9,"(0.143676, 3.531251, -2.146967)","(3.340227, -2.753092, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,3.9,3471.06918,"(3.349324713362786, -2.6756836637197323, -0.5247779265969212)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-010_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,60,50,5.0,0.0,4.0,False,False,10,"(3.048672, -4.284163, 1.737872)","(3.342942, 2.095302, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,True,False,2.2600000000000002,2474.03824,"(4.963493157261721, -0.3350322277238707, 1.4899332972236907)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-010_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,60,50,5.0,0.0,4.0,False,False,10,"(3.048672, -4.284163, 1.737872)","(3.342942, 2.095302, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,False,19.98,52486.79047,"(-0.5994803912186611, 3.002072253901601, 2.70947357978889)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-010_control-2,Filtered MPPI with obstacle costs,True,False,False,obs,60,50,5.0,0.0,4.0,False,False,10,"(3.048672, -4.284163, 1.737872)","(3.342942, 2.095302, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,8.34,5181.4534,"(3.2630072076774774, 2.141525937714353, -0.7265562308737481)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-010_control-3,Filtered MPPI with BRT costs,True,False,False,brt,60,50,5.0,0.0,4.0,False,False,10,"(3.048672, -4.284163, 1.737872)","(3.342942, 2.095302, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,False,19.98,41856.55962,"(-1.7779999644219595, -2.892505820040604, -1.1049890136463523)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-010_control-4,Shield MPPI,False,False,False,shield,60,50,5.0,0.0,4.0,False,False,10,"(3.048672, -4.284163, 1.737872)","(3.342942, 2.095302, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,False,19.98,36520.51589,"(3.480225341288787, 3.9296274694028095, -2.5558552128027214)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-010_control-5,Sample-safe MPPI (our method),True,False,True,obs,60,50,5.0,0.0,4.0,False,False,10,"(3.048672, -4.284163, 1.737872)","(3.342942, 2.095302, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,3.44,2543.02471,"(3.378696685314284, 2.0152837129654815, 1.7035354575100152)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-011_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,60,50,5.0,0.0,4.0,False,False,11,"(3.497966, -3.951726, 2.963435)","(3.643052, 1.305385, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,True,False,2.08,3600.97535,"(-0.24194656592747055, -3.0891012072801716, 2.692213754514011)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-011_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,60,50,5.0,0.0,4.0,False,False,11,"(3.497966, -3.951726, 2.963435)","(3.643052, 1.305385, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,4.8,5159.2654,"(3.5814016426790665, 1.2759721901370717, 0.8180540781058676)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-011_control-2,Filtered MPPI with obstacle costs,True,False,False,obs,60,50,5.0,0.0,4.0,False,False,11,"(3.497966, -3.951726, 2.963435)","(3.643052, 1.305385, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,False,19.98,35978.88703,"(3.542946376194915, 1.2071152946052466, 0.7940132331809742)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-011_control-3,Filtered MPPI with BRT costs,True,False,False,brt,60,50,5.0,0.0,4.0,False,False,11,"(3.497966, -3.951726, 2.963435)","(3.643052, 1.305385, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,4.8,5159.2654,"(3.5814016426790665, 1.2759721901370717, 0.8180540781058676)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-011_control-4,Shield MPPI,False,False,False,shield,60,50,5.0,0.0,4.0,False,False,11,"(3.497966, -3.951726, 2.963435)","(3.643052, 1.305385, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,18.62,37578.47064,"(3.5749160458610056, 1.2513712342864334, 0.813673258255442)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-011_control-5,Sample-safe MPPI (our method),True,False,True,obs,60,50,5.0,0.0,4.0,False,False,11,"(3.497966, -3.951726, 2.963435)","(3.643052, 1.305385, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,4.66,4823.51654,"(3.558040036026767, 1.2736224151113005, 0.939680572206929)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-012_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,60,50,5.0,0.0,4.0,False,False,12,"(3.920616, 1.997344, 0.114987)","(2.004224, -4.280483, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,True,False,1.94,6696.25899,"(3.702957692519721, 4.9658300435681975, 2.8542481219193743)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-012_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,60,50,5.0,0.0,4.0,False,False,12,"(3.920616, 1.997344, 0.114987)","(2.004224, -4.280483, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,True,False,2.0,136804.39957,"(3.5829104688440863, 4.19292246771626, -2.376911310098311)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-012_control-2,Filtered MPPI with obstacle costs,True,False,False,obs,60,50,5.0,0.0,4.0,False,False,12,"(3.920616, 1.997344, 0.114987)","(2.004224, -4.280483, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,6.72,12083.89382,"(2.0763448591018854, -4.330977708940291, -2.8983937211596134)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-012_control-3,Filtered MPPI with BRT costs,True,False,False,brt,60,50,5.0,0.0,4.0,False,False,12,"(3.920616, 1.997344, 0.114987)","(2.004224, -4.280483, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,False,19.98,73879.10872,"(-0.8352635805177054, -2.6235404634654835, 1.1242219908076114)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-012_control-4,Shield MPPI,False,False,False,shield,60,50,5.0,0.0,4.0,False,False,12,"(3.920616, 1.997344, 0.114987)","(2.004224, -4.280483, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,7.46,13342.13019,"(2.0808045052996498, -4.328843112957551, -2.9013000927156556)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-012_control-5,Sample-safe MPPI (our method),True,False,True,obs,60,50,5.0,0.0,4.0,False,False,12,"(3.920616, 1.997344, 0.114987)","(2.004224, -4.280483, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,6.26,9996.74558,"(2.0968301082399314, -4.305890789025311, -2.9411277605448842)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-013_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,60,50,5.0,0.0,4.0,False,False,13,"(3.776327, -3.583746, -2.796705)","(3.501281, 1.550263, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,True,False,2.2800000000000002,4061.62214,"(-0.22151849157405568, -3.089682360147875, 2.682392715705328)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-013_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,60,50,5.0,0.0,4.0,False,False,13,"(3.776327, -3.583746, -2.796705)","(3.501281, 1.550263, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,False,19.98,21959.22562,"(3.0240466116277784, -3.7962025404572306, -1.9574785927771483)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-013_control-2,Filtered MPPI with obstacle costs,True,False,False,obs,60,50,5.0,0.0,4.0,False,False,13,"(3.776327, -3.583746, -2.796705)","(3.501281, 1.550263, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,False,19.98,36656.7393,"(3.5915091434301876, 1.2578647332618453, 0.9050008322259409)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-013_control-3,Filtered MPPI with BRT costs,True,False,False,brt,60,50,5.0,0.0,4.0,False,False,13,"(3.776327, -3.583746, -2.796705)","(3.501281, 1.550263, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,False,19.98,21959.22562,"(3.0240466116277784, -3.7962025404572306, -1.9574785927771483)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-013_control-4,Shield MPPI,False,False,False,shield,60,50,5.0,0.0,4.0,False,False,13,"(3.776327, -3.583746, -2.796705)","(3.501281, 1.550263, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,18.580000000000002,36811.3264,"(3.528211173826483, 1.4764455396624871, 1.0185763994727308)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-013_control-5,Sample-safe MPPI (our method),True,False,True,obs,60,50,5.0,0.0,4.0,False,False,13,"(3.776327, -3.583746, -2.796705)","(3.501281, 1.550263, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,4.16,3705.59635,"(3.480522833088192, 1.4528634393486177, 1.280486532140058)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-014_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,60,50,5.0,0.0,4.0,False,False,14,"(3.936078, 1.914365, -1.801838)","(1.165392, -3.539117, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,3.18,2099.13876,"(1.1623423078483643, -3.4601246116947753, -1.7117226749175436)",False,False,1.0082188564251389
experiments_nov_6_no_lookahead/exp_samples-0060_ep-014_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,60,50,5.0,0.0,4.0,False,False,14,"(3.936078, 1.914365, -1.801838)","(1.165392, -3.539117, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,3.16,2086.53222,"(1.2211038208369709, -3.480452475172506, -1.3267505316968335)",False,False,1.0021639201891572
experiments_nov_6_no_lookahead/exp_samples-0060_ep-014_control-2,Filtered MPPI with obstacle costs,True,False,False,obs,60,50,5.0,0.0,4.0,False,False,14,"(3.936078, 1.914365, -1.801838)","(1.165392, -3.539117, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,3.18,2099.13876,"(1.1623423078483643, -3.4601246116947753, -1.7117226749175436)",False,False,1.0082188564251389
